Distance_m,Bed_Elevation_m,Water_Depth_m,Water_Surface_Elevation_m,Flow_Rate_m3s,Flow_Error_pct
395.0,0.605,0.8064831753075122,1.411483175307512,8.0,0.0
400.0,0.6,0.8064831753075122,1.4064831753075122,8.0,0.0
405.0,0.595,0.8064831753075122,1.4014831753075123,8.0,0.0
410.0,0.59,0.8064831753075122,1.3964831753075122,8.0,0.0
415.0,0.585,0.8064831753075122,1.391483175307512,8.0,0.0
420.0,0.58,0.8064831753075122,1.3864831753075122,8.0,0.0
425.0,0.5750000000000001,0.8064831753075122,1.3814831753075123,8.0,0.0
430.0,0.5700000000000001,0.8064831753075122,1.3764831753075124,8.0,0.0
435.0,0.5650000000000001,0.8064831753075122,1.3714831753075123,8.0,0.0
440.0,0.56,0.8064831753075122,1.3664831753075122,8.0,0.0
445.0,0.555,0.8064831753075122,1.3614831753075123,8.0,0.0
