Scenario,Direction,K_mean,K_std,tau_mean,tau_std,T_mean,T_std
upstream_flow,Q_to_h,0.11925845441651951,0.001848329575236668,101.80732836644995,1.2779789098655792,11.06387179739898,6.212008156656604
upstream_flow,h_to_h,0.11346657772094922,0.01036433325384397,68.54530130187759,5.914683767126096,142.77816979140897,37.32018183772511
upstream_flow,Q_to_Q,1.506492423707843,0.5153299738076874,419.88101324665286,139.48024568654307,96.93765750415987,45.71707727233949
upstream_flow,h_to_Q,1.9623078729009509,0.007579675614189593,101.02783840759649,0.7314090519256482,9.670279259884795,4.473078407076861
downstream_depth,Q_to_h,0.19104521392715154,0.002971060239229194,101.93553084681939,1.1133375062803788,9.850281020523838,5.589359810494495
downstream_depth,h_to_h,0.017590851531875083,0.02069470339934648,458.75594029038047,100.67934762260896,40.89031868825883,19.818129742146738
downstream_depth,Q_to_Q,0.3297512084020652,0.8942711746620406,151.45164804183045,71.08902978687699,49.76963402402257,70.05133889505944
downstream_depth,h_to_Q,0.007336052503967027,0.010150581456659633,449.1428253986189,126.29302875464721,194.01422954896353,218.92888148630902
