Distance_m,Water_Depth_m,Flow_Rate_m3s
1533.3333333333335,1.1624855276895416,9.99999674520333
1566.6666666666667,1.1624854956148851,9.999998490211643
1600.0,1.162485435543056,10.000000931203724
1633.3333333333335,1.162485343058872,10.000004124986859
1666.6666666666667,1.162485214305541,10.000008102567751
1700.0000000000002,1.1624850463348886,10.000012860866452
1733.3333333333335,1.1624848374980756,10.000018354178142
1766.6666666666667,1.162484587866276,10.000024485773569
1800.0000000000002,1.1624842996667233,10.000031100112167
1833.3333333333335,1.1624839777153313,10.00003797621849
1866.6666666666667,1.1624836298229162,10.000044822836365
1900.0000000000002,1.1624832671481315,10.000051276020626
1933.3333333333335,1.1624829044668368,10.000056899846317
1966.6666666666667,1.1624825603250462,10.000061190903985
2000.0000000000002,1.162482257041167,10.000063587201087
2033.3333333333335,1.162482020523218,10.000063481998687
2066.666666666667,1.1624818798684604,10.00006024297605
2100.0,1.1624818667166028,10.000053236931894
2133.3333333333335,1.1624820143336956,10.000041860000575
2166.666666666667,1.1624823564121112,10.000025573087884
2200.0,1.162482925582692,10.000003941921124
2233.3333333333335,1.1624837516480884,9.99997668077123
2266.666666666667,1.1624848595613337,9.999943698554146
2300.0,1.1624862671903782,9.99990514567027
2333.3333333333335,1.1624879829271115,9.99986145961315
2366.666666666667,1.1624900032176322,9.999813407091967
2400.0,1.1624923101083064,9.999762120188015
2433.3333333333335,1.162494868918531,9.999709123924074
2466.666666666667,1.162497626164984,9.999656352586639
2500.0,1.1625005078724122,9.99960615222028
2533.3333333333335,1.1625034184115286,9.99956126692247
2566.666666666667,1.1625062400043698,9.999524806910907
2600.0,1.162508833030605,9.999500196812036
2633.3333333333335,1.1625110372541594,9.999491103217837
2666.666666666667,1.162512674067787,9.999501341259553
2700.0,1.1625135498239965,9.9995347607233
2733.3333333333335,1.1625134602844938,9.999595113047981
2766.666666666667,1.1625121961781284,9.999685901358454
2800.0,1.1625095498107474,9.999810216450658
2833.3333333333335,1.1625053226215,9.999970562313191
2866.666666666667,1.1624993335314895,10.000168675298001
2900.0,1.1624914278852523,10.000405341404308
2933.3333333333335,1.1624814867464999,10.000680216288359
2966.666666666667,1.1624694362802188,10.000991652546775
3000.0,1.1624552569366575,10.001336538552826
3033.3333333333335,1.1624389921516878,10.001710152680513
3066.666666666667,1.162420756294733,10.002106036184154
3100.0,1.1624007416307474,10.002515887388942
3133.3333333333335,1.162379224116252,10.002929479283221
3166.666666666667,1.162356567920472,10.003334602181303
3200.0,1.1623332286467374,10.003717032985529
3233.3333333333335,1.1623097553204178,10.004060532816679
3266.666666666667,1.16228679130281,10.0043468754696
3300.0000000000005,1.1622650743781446,10.004555910359658
3333.3333333333335,1.1622454363222778,10.00466566550472
3366.666666666667,1.162228802297256,10.004652498311325
3400.0000000000005,1.1622161904199382,10.004491304567239
3433.3333333333335,1.162208711788889,10.004155799095274
3466.666666666667,1.1622075711002875,10.00361888465352
3500.0000000000005,1.1622140678449697,10.002853127139767
3533.3333333333335,1.1622295978002468,10.001831357756581
3566.666666666667,1.1622556540836455,10.00052742357362
3600.0000000000005,1.162293826682462,9.998917105276742
3633.3333333333335,1.1623457992078388,9.996979214378108
3666.666666666667,1.1624133404649362,9.994696886403457
